StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
00679B,35209000,8790,1011623480,28.77,28.81,28.68,28.8,-0.06,2023-12-01
00687B,29983000,6329,897882880,29.95,30.02,29.89,30.02,-0.05,2023-12-01
00694B,150000,9,5964990,39.65,39.8,39.65,39.8,0.25,2023-12-01
00695B,174000,13,5934510,34.02,34.15,34.02,34.13,0.08,2023-12-01
00696B,8212000,460,249453220,30.39,30.45,30.32,30.45,-0.05,2023-12-01
00697B,161000,39,5620710,34.94,34.95,34.85,34.95,0.03,2023-12-01
00718B,119000,5,2379550,20.0,20.01,19.97,20.01,0.06,2023-12-01
00719B,1653000,290,51061180,30.88,30.96,30.82,30.95,0.15,2023-12-01
00720B,17653000,3672,598570640,33.9,33.99,33.88,33.99,0.04,2023-12-01
00721B,54000,4,2428210,44.89,44.97,44.89,44.97,0.08,2023-12-01
00722B,2750000,742,100871850,36.69,36.75,36.65,36.75,0.06,2023-12-01
00723B,104000,8,3438380,33.13,33.13,33.06,33.13,0.0,2023-12-01
00724B,2713000,196,88893580,32.72,32.8,32.71,32.78,0.02,2023-12-01
00725B,3316000,415,120361730,36.28,36.37,36.25,36.37,0.09,2023-12-01
00726B,214000,56,7026180,32.94,32.94,32.79,32.87,0.14,2023-12-01
00727B,114000,8,4372830,38.23,38.37,38.23,38.37,0.12,2023-12-01
00734B,1001000,15,15194780,15.18,15.19,15.14,15.18,0.02,2023-12-01
00740B,6115000,155,237603350,38.87,38.9,38.8,38.89,0.08,2023-12-01
00741B,109000,9,4035000,36.9,37.05,36.9,37.05,0.17,2023-12-01
00746B,3230000,52,115109170,35.55,35.7,35.55,35.68,0.07,2023-12-01
00749B,115000,3,3535400,30.76,30.76,30.74,30.74,-0.01,2023-12-01
00750B,100000,2,3449000,34.49,34.49,34.49,34.49,0.0,2023-12-01
00751B,15532000,3049,524516570,33.8,33.87,33.71,33.87,0.05,2023-12-01
00754B,152000,14,5394240,35.5,35.58,35.46,35.58,0.05,2023-12-01
00755B,193000,27,6295650,32.65,32.7,32.59,32.7,0.01,2023-12-01
00756B,411000,71,12966860,31.51,31.6,31.5,31.59,0.01,2023-12-01
00758B,101000,3,5136000,50.85,51.0,50.85,51.0,0.05,2023-12-01
00759B,148000,6,8140150,55.0,55.1,55.0,55.1,0.0,2023-12-01
00760B,203000,32,10457350,51.5,51.55,51.45,51.55,0.0,2023-12-01
00761B,451000,58,16129720,35.79,35.87,35.74,35.87,0.04,2023-12-01
00764B,2633000,437,78482030,29.85,29.91,29.77,29.91,-0.06,2023-12-01
00768B,648000,108,33561700,51.75,51.9,51.75,51.9,-0.05,2023-12-01
00772B,5909000,1408,204603800,34.64,34.69,34.58,34.69,0.06,2023-12-01
00773B,2697000,396,94928760,35.16,35.24,35.15,35.23,0.07,2023-12-01
00777B,102000,4,3510650,34.33,34.42,34.32,34.42,-0.05,2023-12-01
00778B,106000,6,3680020,34.67,34.72,34.67,34.72,0.01,2023-12-01
00779B,109000,7,3281760,30.12,30.16,30.0,30.16,-0.08,2023-12-01
00780B,58000,18,2051860,35.4,35.4,35.36,35.39,0.02,2023-12-01
00781B,138000,7,4456110,32.31,32.37,32.28,32.37,-0.06,2023-12-01
00782B,145000,21,4518400,31.23,31.23,31.11,31.19,0.06,2023-12-01
00784B,100000,4,3662000,36.62,36.62,36.62,36.62,0.18,2023-12-01
00785B,102000,6,3479740,34.12,34.12,34.11,34.12,0.01,2023-12-01
00786B,804000,57,26062900,32.41,32.48,32.38,32.46,0.06,2023-12-01
00787B,518000,16,17549290,33.8,33.95,33.8,33.95,0.06,2023-12-01
00788B,733000,73,22358380,30.46,30.55,30.46,30.55,-0.01,2023-12-01
00789B,244000,11,12405900,50.8,50.85,50.8,50.85,-0.05,2023-12-01
00790B,100000,2,5155000,51.55,51.55,51.55,51.55,0.0,2023-12-01
00791B,100000,4,5425000,54.25,54.25,54.25,54.25,0.3,2023-12-01
00792B,105000,9,3450290,32.85,32.89,32.83,32.89,-0.03,2023-12-01
00793B,100000,4,3212000,32.12,32.12,32.12,32.12,-0.13,2023-12-01
00794B,101000,5,3948190,39.09,39.19,39.09,39.19,0.13,2023-12-01
00795B,9848000,1233,286145970,29.07,29.13,29.0,29.12,-0.05,2023-12-01
00799B,129000,12,4079720,31.5,31.65,31.5,31.63,-0.02,2023-12-01
00831B,2000,2,77200,38.6,38.6,38.6,38.6,0.15,2023-12-01
00834B,110000,3,3639200,33.02,33.09,33.02,33.09,-0.02,2023-12-01
00836B,229000,12,6912190,30.17,30.23,30.15,30.23,0.01,2023-12-01
00840B,100000,2,3087000,30.87,30.87,30.87,30.87,-0.1,2023-12-01
00841B,100000,2,3064000,30.64,30.64,30.64,30.64,-0.08,2023-12-01
00842B,132000,12,4148280,31.42,31.46,31.36,31.46,0.0,2023-12-01
00844B,2000,2,62700,31.35,31.35,31.35,31.35,0.05,2023-12-01
00845B,101000,3,3159180,31.18,31.28,31.18,31.28,0.1,2023-12-01
00846B,103000,4,3433800,33.26,33.34,33.26,33.34,0.07,2023-12-01
00847B,205000,8,5377360,26.23,26.29,26.23,26.29,-0.02,2023-12-01
00848B,101000,5,3408300,33.74,33.8,33.74,33.8,0.12,2023-12-01
00849B,108000,7,3884130,35.91,35.98,35.91,35.98,0.1,2023-12-01
00853B,935000,88,26804250,28.67,28.72,28.63,28.72,0.06,2023-12-01
00856B,153000,9,5800860,37.84,37.95,37.82,37.93,0.14,2023-12-01
00857B,4007000,763,99941940,24.93,25.02,24.9,25.02,-0.03,2023-12-01
00858,267000,55,7408240,27.7,27.82,27.69,27.8,0.11,2023-12-01
00859B,360000,22,14708860,40.74,40.95,40.74,40.95,0.25,2023-12-01
00860B,104000,7,3881110,37.28,37.32,37.23,37.32,0.13,2023-12-01
00862B,730000,63,23232410,31.81,31.87,31.78,31.87,0.06,2023-12-01
00863B,114000,15,3688500,32.35,32.4,32.33,32.4,0.05,2023-12-01
00864B,918000,73,39556750,42.96,43.18,42.96,43.17,0.21,2023-12-01
00867B,210000,8,6575220,31.27,31.34,31.27,31.34,0.03,2023-12-01
00870B,105000,15,3012320,28.7,28.7,28.68,28.69,0.06,2023-12-01
00877,567000,96,5680690,9.97,10.04,9.97,10.03,0.03,2023-12-01
00883B,227000,9,7108980,31.3,31.38,31.3,31.38,0.02,2023-12-01
00884B,234000,12,6883340,29.43,29.47,29.41,29.47,0.1,2023-12-01
00886,76000,45,1954960,25.69,25.76,25.69,25.76,0.08,2023-12-01
00887,49000,49,570910,11.65,11.66,11.65,11.65,-0.1,2023-12-01
00888,3486000,1041,48638230,13.92,13.98,13.91,13.96,0.01,2023-12-01
00890B,386000,59,12536070,32.49,32.54,32.44,32.54,0.06,2023-12-01
00928,756000,79,12153450,16.04,16.11,16.03,16.09,0.05,2023-12-01
00931B,14706000,2364,208527910,14.19,14.22,14.15,14.22,-0.03,2023-12-01
00933B,12441000,2176,196882730,15.82,15.88,15.8,15.88,0.05,2023-12-01
1240,6000,6,284750,47.4,47.6,47.35,47.6,0.0,2023-12-01
1259,6000,6,454100,75.5,75.8,75.5,75.7,0.4,2023-12-01
1264,2000,2,583000,291.5,291.5,291.5,291.5,-0.5,2023-12-01
1268,41000,37,6112000,149.5,149.5,148.5,149.0,0.0,2023-12-01
1336,37000,28,790900,21.4,21.45,21.3,21.45,0.1,2023-12-01
1565,65000,62,12454500,191.0,192.5,190.5,191.0,0.5,2023-12-01
1569,163000,61,3737950,23.1,23.15,22.8,22.85,-0.05,2023-12-01
1570,74000,23,1482050,20.0,20.1,20.0,20.0,0.0,2023-12-01
1580,191000,147,29716000,154.5,158.0,154.0,155.0,2.0,2023-12-01
1584,3070000,1488,110009800,35.5,36.0,35.35,35.8,0.55,2023-12-01
1586,161000,114,5228200,32.5,32.7,32.1,32.4,0.15,2023-12-01
1591,3114000,1399,135702900,43.7,44.4,42.4,43.15,-0.85,2023-12-01
1593,16000,13,867800,54.0,54.5,54.0,54.1,0.2,2023-12-01
1595,21000,14,802950,38.25,38.3,38.15,38.2,0.05,2023-12-01
1599,46000,34,1637800,35.6,35.65,35.55,35.55,-0.1,2023-12-01
1742,125000,68,2178950,17.45,17.5,17.4,17.5,0.1,2023-12-01
1777,39000,36,3393900,86.6,87.3,86.6,87.2,0.8,2023-12-01
1781,1310000,549,21399600,15.0,16.5,15.0,16.5,1.5,2023-12-01
1784,248000,189,14806600,59.6,60.4,59.1,59.1,-0.1,2023-12-01
1785,1153000,733,46433300,40.7,40.75,40.1,40.1,-0.4,2023-12-01
1788,9000,9,1242000,138.0,138.0,138.0,138.0,0.0,2023-12-01
1796,21000,20,1684900,80.8,80.8,80.0,80.2,0.1,2023-12-01
1799,323000,106,13338000,41.1,42.15,40.0,40.0,-1.1,2023-12-01
1813,40000,16,807700,20.1,20.25,20.1,20.2,0.05,2023-12-01
1815,7392000,2433,124608850,17.0,17.0,16.75,16.8,-0.1,2023-12-01
02001B,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
02002L,3000,2,21600,7.22,7.22,7.19,7.19,0.0,2023-12-01
2035,6000,6,200500,33.85,33.85,33.25,33.4,-0.35,2023-12-01
2061,317000,167,5309050,15.45,16.8,15.45,16.8,1.5,2023-12-01
2063,195000,139,11204600,56.9,58.0,56.8,57.9,0.9,2023-12-01
2064,22000,12,356150,16.2,16.25,16.15,16.15,-0.1,2023-12-01
2065,54000,41,3272300,60.7,60.9,60.4,60.6,0.1,2023-12-01
2066,319000,249,30222300,96.1,96.1,94.3,94.4,-1.2,2023-12-01
2067,4000,4,52850,13.0,13.4,13.0,13.1,0.1,2023-12-01
2070,14000,5,419900,29.95,30.0,29.95,30.0,0.0,2023-12-01
2073,25000,16,727900,29.2,29.45,29.0,29.1,-0.1,2023-12-01
2221,19000,11,681200,35.8,35.9,35.8,35.9,0.1,2023-12-01
2230,1050000,776,164664500,155.0,158.5,153.5,157.5,4.5,2023-12-01
2235,19000,17,834750,43.85,44.0,43.85,44.0,0.3,2023-12-01
2596,26000,21,590350,22.65,22.75,22.65,22.75,0.05,2023-12-01
2640,68000,46,7475000,110.0,111.0,109.0,110.0,0.0,2023-12-01
2641,35363000,12803,693164150,18.7,20.1,18.55,20.1,1.8,2023-12-01
2643,71000,48,4823100,67.9,68.1,67.5,68.1,0.3,2023-12-01
2718,10000,8,503300,50.7,50.7,50.2,50.2,0.1,2023-12-01
2719,47000,44,3053200,66.1,66.1,64.7,65.1,-1.0,2023-12-01
2724,6000,5,81500,13.45,13.65,13.45,13.65,0.45,2023-12-01
2726,9000,9,270000,30.0,30.1,29.85,30.05,-0.05,2023-12-01
2729,138000,127,32275000,231.5,235.0,231.5,233.5,2.0,2023-12-01
2732,164000,146,19216000,118.0,118.0,116.5,117.0,-1.0,2023-12-01
2734,250000,206,11462450,46.1,46.5,45.35,45.45,-0.65,2023-12-01
2736,402000,266,11868700,29.55,29.85,29.35,29.35,-0.15,2023-12-01
2740,1000,1,40000,40.0,40.0,40.0,40.0,0.95,2023-12-01
2743,563000,444,75859500,137.0,137.0,133.5,134.0,-0.5,2023-12-01
2745,183000,155,15371600,84.5,84.9,83.6,83.6,-0.7,2023-12-01
2752,8000,6,2223000,278.0,278.0,277.0,277.0,-1.0,2023-12-01
2754,79000,65,9586500,120.0,122.0,120.0,121.5,2.0,2023-12-01
2755,19000,18,2252000,118.0,119.5,118.0,118.5,-1.0,2023-12-01
2756,17000,14,1523900,89.2,90.6,89.2,89.7,-0.9,2023-12-01
2916,37000,25,1740500,47.0,47.2,47.0,47.1,0.1,2023-12-01
2924,5000,3,120500,24.1,24.25,24.05,24.25,0.1,2023-12-01
2926,28000,17,1841300,65.9,66.0,65.6,66.0,0.3,2023-12-01
2937,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
2947,14000,14,1110000,79.0,80.0,78.9,80.0,0.0,2023-12-01
3064,14000,11,164500,11.65,12.35,11.6,11.8,0.0,2023-12-01
3066,72000,51,1268850,17.45,17.85,17.4,17.5,0.1,2023-12-01
3067,2000,2,74850,37.9,37.9,36.95,36.95,-0.95,2023-12-01
3071,514000,327,18164300,35.0,35.6,34.85,35.5,0.5,2023-12-01
3073,26000,23,713800,27.1,28.05,27.1,27.35,0.4,2023-12-01
3078,3131000,2074,264136700,84.5,84.8,83.8,84.5,0.0,2023-12-01
3081,1743000,1232,189820500,107.0,110.5,106.0,108.0,2.0,2023-12-01
3083,4035000,2714,207066500,50.3,52.0,49.35,51.9,2.25,2023-12-01
3085,11000,9,123150,10.75,11.5,10.75,11.5,0.75,2023-12-01
3086,1325000,872,122258900,88.0,94.0,86.6,94.0,8.5,2023-12-01
3088,672000,493,59483500,87.9,89.0,87.5,88.5,0.6,2023-12-01
3093,87000,58,2723800,31.25,31.35,31.2,31.35,0.1,2023-12-01
3095,1000,1,30900,30.9,30.9,30.9,30.9,0.45,2023-12-01
3105,4546000,3342,769254000,171.0,172.0,167.5,167.5,-4.5,2023-12-01
3114,168000,100,4612550,27.4,27.55,27.35,27.45,0.1,2023-12-01
3115,1000,1,10600,10.6,10.6,10.6,10.6,0.0,2023-12-01
3118,128000,113,3981400,31.5,31.5,30.8,31.15,0.15,2023-12-01
3122,2608000,1757,136780200,53.0,53.1,52.1,52.1,-0.9,2023-12-01
3128,153000,102,4753300,31.2,31.35,30.9,30.9,-0.2,2023-12-01
3131,724000,580,400976000,548.0,566.0,542.0,555.0,7.0,2023-12-01
3141,1124000,864,114206000,100.5,103.0,100.0,100.0,-1.5,2023-12-01
3147,1968000,1408,209795500,107.0,109.5,104.5,104.5,-3.0,2023-12-01
3152,375000,312,97961500,261.5,265.5,259.5,260.0,-1.5,2023-12-01
3162,287000,198,13467100,47.0,47.15,46.7,46.8,-0.1,2023-12-01
3163,4123000,2716,388155300,93.7,95.0,93.3,93.6,0.6,2023-12-01
3169,1164000,823,157344000,136.5,137.0,134.0,134.5,-2.0,2023-12-01
3171,122000,72,2365150,19.7,19.7,19.25,19.35,-0.05,2023-12-01
3176,1128000,756,58383300,51.2,52.8,51.2,51.3,-0.7,2023-12-01
3178,2989000,1895,312584000,100.0,108.0,100.0,105.0,4.0,2023-12-01
3188,200000,77,3248050,16.3,16.35,16.15,16.35,0.05,2023-12-01
3191,41000,25,416350,10.2,10.25,10.05,10.1,-0.15,2023-12-01
3202,398000,196,6139650,15.3,15.6,15.3,15.5,0.2,2023-12-01
3205,744000,516,35745800,47.0,48.75,47.0,47.4,0.65,2023-12-01
3206,306000,204,14407000,46.5,47.35,46.5,47.35,0.85,2023-12-01
3207,1254000,689,96651800,76.5,77.8,75.8,77.0,1.2,2023-12-01
3211,197000,156,15918800,80.5,81.1,80.4,81.1,0.6,2023-12-01
3213,2157000,1444,179300200,81.3,84.0,81.3,83.3,2.0,2023-12-01
3217,4360000,3335,745016000,170.5,174.5,168.5,168.5,-1.5,2023-12-01
3218,276000,238,80667500,289.0,294.0,289.0,291.0,2.0,2023-12-01
3219,11000,11,543450,49.8,49.85,48.9,48.9,-0.25,2023-12-01
3221,261000,171,7425250,28.5,28.6,28.3,28.6,0.1,2023-12-01
3224,132000,102,6308550,48.05,48.2,47.2,47.55,-0.5,2023-12-01
3226,10000,10,540900,53.8,55.2,53.8,54.2,0.5,2023-12-01
3227,2104000,1646,340421000,163.0,163.5,160.5,161.0,-0.5,2023-12-01
3228,1311000,1117,357113000,266.0,279.0,264.5,278.0,17.0,2023-12-01
3230,132000,58,1315030,10.0,10.0,9.86,9.93,-0.07,2023-12-01
3232,57000,41,1303750,22.8,23.0,22.8,22.9,0.05,2023-12-01
3234,897000,554,25641500,28.9,28.9,28.3,28.75,-0.1,2023-12-01
3236,214000,140,5187500,24.45,24.45,24.0,24.2,-0.25,2023-12-01
3252,126000,81,2724900,21.65,21.75,21.45,21.55,0.0,2023-12-01
3259,118000,61,3361050,28.0,28.7,28.0,28.55,0.55,2023-12-01
3260,7605000,4641,756457700,100.5,101.5,98.7,99.6,-0.4,2023-12-01
3264,12572000,7682,916804700,70.5,74.5,70.3,74.4,4.0,2023-12-01
3265,2435000,1642,218091800,89.4,90.5,88.3,89.9,0.5,2023-12-01
3268,233000,173,6175800,26.5,26.65,26.2,26.45,0.05,2023-12-01
3272,59000,45,1997700,33.7,34.0,33.65,33.85,0.15,2023-12-01
3276,7447000,3662,199433250,26.4,27.5,26.25,26.9,0.45,2023-12-01
3284,135000,76,2304300,16.9,17.25,16.9,17.0,0.05,2023-12-01
3285,169000,134,4657850,27.5,27.85,27.4,27.45,0.0,2023-12-01
3287,231000,129,5290800,22.9,23.25,22.6,23.05,0.2,2023-12-01
3288,27000,23,597950,21.2,22.6,21.2,21.6,0.85,2023-12-01
3289,1006000,713,94453000,95.5,95.5,93.2,93.3,-1.7,2023-12-01
3290,438000,181,11842850,27.1,27.25,26.8,27.05,-0.05,2023-12-01
3293,772000,692,509558000,666.0,667.0,656.0,658.0,-8.0,2023-12-01
3294,208000,119,4087750,19.5,19.9,19.5,19.55,0.05,2023-12-01
3297,18000,17,317800,17.75,17.75,17.6,17.6,-0.1,2023-12-01
3303,108000,51,2990650,27.6,27.75,27.55,27.7,0.05,2023-12-01
3306,962000,663,51267700,52.4,53.8,52.1,53.8,1.4,2023-12-01
3310,39000,31,3883900,98.1,101.0,97.8,101.0,2.3,2023-12-01
3313,111000,51,1234750,11.1,11.2,11.05,11.05,0.0,2023-12-01
3317,2520000,1763,163790200,64.5,65.8,64.2,65.2,0.0,2023-12-01
3322,1280000,621,29782850,23.55,23.55,23.2,23.2,-0.35,2023-12-01
3323,263000,154,7776450,29.3,29.7,29.25,29.65,0.4,2023-12-01
3324,2628000,2081,941330500,364.0,364.0,355.0,356.5,-9.5,2023-12-01
3325,5436000,3152,195875050,35.5,36.6,35.2,36.25,1.05,2023-12-01
3332,2000,2,86950,43.45,43.5,43.45,43.5,-0.4,2023-12-01
3339,173000,119,3302750,19.2,19.4,18.9,18.9,-0.2,2023-12-01
3349,4000,3,69400,17.35,17.35,17.35,17.35,0.35,2023-12-01
3354,49000,44,711050,14.4,14.6,14.35,14.55,0.15,2023-12-01
3357,128000,115,14666500,115.5,115.5,114.0,114.0,-1.5,2023-12-01
3360,314000,158,4049550,13.0,13.1,12.75,12.9,-0.05,2023-12-01
3362,2825000,2056,534194500,183.0,194.5,181.5,193.0,8.5,2023-12-01
3363,20830000,12458,1652418900,79.1,81.9,77.2,77.9,-0.5,2023-12-01
3372,1771000,773,26970800,15.0,15.35,14.95,15.2,0.4,2023-12-01
3373,12315000,6924,394385450,30.5,33.75,30.3,33.25,2.55,2023-12-01
3374,6711000,3788,935624500,139.0,141.0,136.5,139.5,1.5,2023-12-01
3379,129000,47,1894900,14.6,14.8,14.6,14.65,-0.1,2023-12-01
3388,64000,48,4482100,70.0,70.2,69.8,70.2,0.3,2023-12-01
3390,3185000,1438,69604400,20.75,22.4,20.65,22.3,1.7,2023-12-01
3402,1094000,802,76890600,71.3,71.4,69.7,69.9,-1.6,2023-12-01
3426,46000,25,1881450,40.1,41.0,40.1,40.5,0.55,2023-12-01
3430,411000,255,19804300,47.35,49.3,47.1,48.95,1.9,2023-12-01
3434,62000,25,1674200,27.05,27.2,26.95,27.0,-0.05,2023-12-01
3438,294000,240,21648700,73.8,74.5,73.0,73.0,-0.3,2023-12-01
3441,156000,107,6133900,38.65,39.8,38.65,39.25,0.4,2023-12-01
3444,3059000,1958,360310000,117.5,119.5,115.0,119.0,2.0,2023-12-01
3455,205000,156,15147400,74.0,74.3,73.6,73.6,-0.4,2023-12-01
3465,189000,148,13896500,68.4,75.2,68.4,75.2,6.8,2023-12-01
3466,91000,74,2095400,23.15,23.4,22.9,22.9,-0.25,2023-12-01
3479,4023000,2884,434897000,108.0,111.0,106.0,106.5,1.5,2023-12-01
3483,5138000,3551,842019000,161.0,166.5,160.0,165.5,5.5,2023-12-01
3484,255000,155,11679850,46.5,46.5,45.5,45.85,-0.2,2023-12-01
3489,410000,127,5190450,12.55,12.75,12.55,12.65,0.05,2023-12-01
3490,137000,85,3234950,23.55,23.8,23.4,23.65,0.1,2023-12-01
3491,576000,427,94964000,164.5,166.0,164.0,165.0,0.5,2023-12-01
3492,27000,15,513050,18.95,19.05,18.95,18.95,0.1,2023-12-01
3498,67000,39,2083100,31.1,31.2,30.9,31.15,0.15,2023-12-01
3499,85000,59,1517200,17.9,18.05,17.65,17.85,-0.05,2023-12-01
3508,175000,116,5083750,29.0,29.25,28.95,28.95,-0.05,2023-12-01
3511,117000,94,3366100,28.55,28.9,28.35,28.85,0.2,2023-12-01
3512,179000,110,6233600,34.55,35.1,34.4,34.8,0.25,2023-12-01
3516,111000,21,1970100,17.75,17.8,17.7,17.7,-0.2,2023-12-01
3520,141000,74,2396350,16.95,17.1,16.85,17.05,0.1,2023-12-01
3521,379000,196,6871750,18.3,18.5,18.0,18.1,-0.3,2023-12-01
3522,1449000,616,29387350,19.8,20.6,19.8,20.45,0.7,2023-12-01
3523,17000,14,315600,18.65,18.7,18.4,18.5,-0.05,2023-12-01
3526,65000,60,12013500,184.5,185.5,184.0,184.5,0.0,2023-12-01
3527,278000,193,29304000,103.5,106.5,103.5,106.0,2.5,2023-12-01
3529,921000,877,2239190000,2480.0,2515.0,2395.0,2425.0,-90.0,2023-12-01
3531,165000,124,5859450,35.45,36.1,35.1,35.4,-0.15,2023-12-01
3537,176000,112,6944050,39.3,39.55,39.3,39.55,0.25,2023-12-01
3540,1701000,1123,74296600,43.0,44.75,42.7,44.7,2.15,2023-12-01
3541,171000,123,6924700,39.75,40.9,39.75,40.55,0.85,2023-12-01
3546,726000,549,60092400,81.7,83.8,81.1,82.8,1.4,2023-12-01
3548,6760000,4743,1632515500,241.0,245.5,237.0,243.0,1.5,2023-12-01
3551,265000,160,21039800,79.8,80.2,78.9,78.9,-1.3,2023-12-01
3552,2746000,2106,416694000,152.5,153.0,150.0,151.5,1.5,2023-12-01
3555,135000,93,5144200,37.65,38.2,37.0,38.2,3.45,2023-12-01
3556,91000,73,5496800,60.5,60.8,60.2,60.2,-0.4,2023-12-01
3558,477000,378,118786500,247.5,251.0,246.0,250.0,4.0,2023-12-01
3564,1770000,1273,94510100,51.5,55.4,51.4,53.5,2.5,2023-12-01
3567,1006000,668,44368050,44.0,44.55,43.4,44.35,0.55,2023-12-01
3570,569000,513,92599500,166.5,166.5,160.0,162.0,-9.5,2023-12-01
3577,69000,47,5807000,82.3,85.4,82.3,84.0,1.7,2023-12-01
3580,525000,294,28305700,52.8,55.0,52.8,53.0,0.3,2023-12-01
3581,70000,45,1844500,26.35,26.5,26.25,26.25,-0.1,2023-12-01
3587,876000,556,209153500,240.0,241.5,235.5,240.5,2.0,2023-12-01
3594,296000,204,15213900,51.4,51.8,51.1,51.4,0.0,2023-12-01
3597,29000,21,610450,21.4,21.4,20.9,20.9,-0.15,2023-12-01
3609,35000,25,1262850,36.05,36.2,35.95,36.2,-0.05,2023-12-01
3611,63000,47,14837000,235.0,236.0,235.0,235.5,0.0,2023-12-01
3615,1527000,835,37860700,24.2,25.2,24.2,24.9,0.4,2023-12-01
3623,496000,336,25798700,50.7,52.6,50.7,52.0,1.5,2023-12-01
3624,1795000,1139,102214000,57.3,57.4,56.6,56.6,-1.1,2023-12-01
3625,537000,308,8705250,15.95,16.35,15.95,16.35,0.55,2023-12-01
3628,69000,59,3034150,43.55,44.3,43.55,43.95,0.4,2023-12-01
3629,5000,5,195150,40.15,40.15,38.05,38.05,-0.95,2023-12-01
3630,318000,180,10866750,34.25,34.75,33.95,34.25,0.0,2023-12-01
3631,32000,12,884050,27.6,27.95,27.6,27.7,-0.1,2023-12-01
3632,16000,13,220850,13.8,13.85,13.8,13.8,0.0,2023-12-01
3646,36000,27,1021100,28.5,28.5,28.3,28.45,0.0,2023-12-01
3663,117000,98,4287400,36.55,36.9,36.4,36.6,-0.1,2023-12-01
3664,93000,71,2330800,25.8,25.8,24.85,25.0,-0.55,2023-12-01
3666,258000,178,7466150,29.0,29.45,28.55,28.55,-0.25,2023-12-01
3672,31000,25,807700,25.95,26.35,25.85,25.85,-0.1,2023-12-01
3675,900000,760,223921000,246.0,251.5,242.5,249.0,3.5,2023-12-01
3680,1382000,1098,534882500,383.5,390.0,382.0,389.0,7.0,2023-12-01
3684,15000,14,693450,45.85,46.5,45.85,46.45,0.45,2023-12-01
3685,65000,48,1442900,22.4,22.4,22.05,22.1,-0.3,2023-12-01
3687,4936000,3255,535895000,106.0,111.0,105.0,111.0,10.0,2023-12-01
3689,1662000,1059,104535700,62.3,63.5,61.9,62.7,0.5,2023-12-01
3691,108000,93,9312800,85.8,87.0,85.7,86.8,0.6,2023-12-01
3693,4856000,4087,2456365500,489.0,519.0,488.5,513.0,18.5,2023-12-01
3707,2014000,1363,151827600,76.0,76.0,75.0,75.1,-1.3,2023-12-01
3709,732000,544,20226900,27.8,28.55,27.1,27.25,-0.45,2023-12-01
3710,1719000,642,17065200,9.73,10.1,9.7,10.05,0.32,2023-12-01
3713,545000,267,15052800,27.5,28.35,27.0,28.2,0.7,2023-12-01
4102,1865000,1004,73387250,39.1,39.8,38.65,39.6,0.25,2023-12-01
4105,827000,590,69058600,83.3,83.9,83.0,83.1,0.1,2023-12-01
4107,93000,63,10200500,110.0,110.0,109.5,109.5,-0.5,2023-12-01
4109,3207000,1399,50238750,15.3,16.3,15.25,15.5,0.55,2023-12-01
4111,150000,112,4060950,27.0,27.15,26.95,27.15,0.2,2023-12-01
4113,780000,330,23297150,29.9,30.0,29.75,29.9,-0.05,2023-12-01
4114,16640000,9251,692265800,40.6,42.3,40.55,41.3,1.1,2023-12-01
4116,379000,258,24652800,64.4,65.8,64.4,64.8,1.0,2023-12-01
4120,46000,37,1832900,39.95,39.95,39.7,39.95,0.35,2023-12-01
4121,4437000,2730,122326350,26.8,28.1,26.8,27.25,0.75,2023-12-01
4123,1854000,1064,85655750,45.6,46.45,45.6,46.05,0.5,2023-12-01
4126,188000,138,16279800,87.0,87.0,86.0,86.3,-0.2,2023-12-01
4127,175000,102,2572850,14.5,14.85,14.5,14.65,0.1,2023-12-01
4128,1912000,1204,100674100,52.6,53.1,52.2,52.3,-0.1,2023-12-01
4129,2744000,1625,244902800,89.8,92.0,87.3,88.2,-0.7,2023-12-01
4130,508000,316,14203850,27.7,28.1,27.7,27.9,0.25,2023-12-01
4131,2000,2,45550,22.6,22.95,22.6,22.95,0.25,2023-12-01
4138,90000,72,9325000,103.5,104.5,102.5,103.5,1.0,2023-12-01
4139,32000,28,1116950,34.6,35.2,34.6,35.1,0.55,2023-12-01
4147,871000,592,74122000,84.3,85.6,84.3,85.1,0.8,2023-12-01
4153,227000,128,8790500,38.1,39.2,37.9,38.8,0.7,2023-12-01
4154,759000,325,11758800,14.8,15.6,14.8,15.6,1.4,2023-12-01
4157,7737000,3396,126197600,15.9,16.65,15.9,16.05,0.15,2023-12-01
4160,26000,23,1076900,41.45,41.65,41.3,41.45,0.0,2023-12-01
4161,65000,58,2039750,31.05,31.55,31.05,31.25,0.2,2023-12-01
4162,3645000,2258,377817500,101.0,105.0,101.0,103.0,2.5,2023-12-01
4163,128000,85,15809000,122.5,124.0,122.5,123.0,1.0,2023-12-01
4167,41668000,14828,930787900,20.85,22.65,20.85,22.6,2.0,2023-12-01
4168,303000,183,8579400,28.3,28.65,28.1,28.1,-0.1,2023-12-01
4171,1640000,1081,68498300,40.6,42.35,40.6,41.6,1.3,2023-12-01
4173,432000,230,9869250,22.8,22.95,22.65,22.8,0.2,2023-12-01
4174,323000,283,27108700,83.9,84.5,83.4,83.5,-0.5,2023-12-01
4175,190000,161,17145400,89.1,90.9,89.1,90.1,1.0,2023-12-01
4183,346000,210,9076250,26.0,27.4,25.8,25.9,-0.5,2023-12-01
