date,FuturesID,ContractDate,Open,Max,Min,Close,Change,ChangePer,Volume,SettlementPrice,OpenInterest,TradingSession
2023-12-15,ROF,202403,110.5,110.5,110.5,110.5,-4.5,-3.91,2.0,110.5,16,Position
2023-12-15,ROF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0,Position
2023-12-15,ROF,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1,Position
2023-12-15,RO1,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,2,Position
2023-12-15,RNF,202312,193.0,199.5,192.5,197.0,3.5,1.81,115.0,197.0,352,Position
2023-12-15,RNF,202401,193.0,199.0,193.0,199.0,6.5,3.38,79.0,198.0,188,Position
2023-12-15,RNF,202403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.5,4,Position
2023-12-15,RNF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,2,Position
2023-12-15,RNF,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.5,0,Position
2023-12-15,RMF,202312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,2,Position
2023-12-15,RMF,202401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,0,Position
2023-12-15,RMF,202403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,0,Position
2023-12-15,RMF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,0,Position
2023-12-15,RMF,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,0,Position
2023-12-15,RLF,202312,29.0,29.8,28.8,29.3,0.6,2.09,332.0,29.3,529,Position
2023-12-15,RLF,202401,29.75,29.8,29.2,29.2,0.5,1.74,130.0,29.2,362,Position
2023-12-15,RLF,202403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.35,0,Position
2023-12-15,RLF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,2,Position
2023-12-15,RLF,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.35,0,Position
2023-12-15,RKF,202312,222.0,222.0,214.0,216.5,-6.0,-2.7,786.0,216.5,851,Position
2023-12-15,RKF,202401,221.5,221.5,214.0,216.0,-6.5,-2.92,285.0,216.0,715,Position
2023-12-15,RKF,202403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.5,3,Position
2023-12-15,RKF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.5,0,Position
2023-12-15,RKF,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.5,0,Position
2023-12-15,RJF,202312,34.6,35.15,34.3,34.3,-0.35,-1.01,130.0,34.3,602,Position
2023-12-15,RJF,202401,34.85,35.0,34.25,34.25,-0.35,-1.01,62.0,34.25,1034,Position
2023-12-15,RJF,202403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.15,1,Position
