StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
00679B,90491000,15177,2791616170,30.8,30.93,30.75,30.92,0.28,2023-12-15
00687B,129695000,19030,4175543700,32.15,32.25,32.09,32.21,0.41,2023-12-15
00694B,168000,21,6697600,39.87,39.89,39.84,39.86,-0.06,2023-12-15
00695B,129000,26,4514800,34.92,35.05,34.92,34.99,0.08,2023-12-15
00696B,7693000,831,251166680,32.53,32.7,32.53,32.65,0.41,2023-12-15
00697B,1282000,156,45946350,35.82,35.89,35.75,35.81,0.03,2023-12-15
00718B,163000,21,3265380,20.0,20.09,19.99,20.09,0.11,2023-12-15
00719B,2531000,568,78340400,30.97,31.0,30.92,30.93,-0.05,2023-12-15
00720B,37176000,7394,1352981790,36.31,36.45,36.31,36.45,0.51,2023-12-15
00721B,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-15
00722B,5531000,1203,218033880,39.41,39.49,39.32,39.42,0.51,2023-12-15
00723B,168000,12,5908000,35.13,35.21,35.13,35.17,0.4,2023-12-15
00724B,3853000,412,134574350,34.86,34.98,34.85,34.93,0.34,2023-12-15
00725B,4592000,864,176484440,38.34,38.48,38.33,38.44,0.38,2023-12-15
00726B,483000,102,16409250,33.84,34.03,33.84,34.0,0.19,2023-12-15
00727B,129000,11,5009600,38.82,38.85,38.8,38.84,0.2,2023-12-15
00734B,1012000,26,16019890,15.82,15.84,15.79,15.81,0.12,2023-12-15
00740B,4775000,247,196265740,41.09,41.14,41.01,41.1,0.41,2023-12-15
00741B,118000,10,4433960,37.55,37.58,37.55,37.58,0.38,2023-12-15
00746B,4294000,92,162046120,37.77,37.78,37.67,37.72,0.34,2023-12-15
00749B,131000,9,4246190,32.36,32.44,32.3,32.44,0.42,2023-12-15
00750B,113000,7,4111020,36.39,36.39,36.38,36.38,0.27,2023-12-15
00751B,35439000,6816,1285541210,36.22,36.34,36.19,36.3,0.49,2023-12-15
00754B,189000,21,7145370,37.78,37.85,37.78,37.8,0.47,2023-12-15
00755B,186000,42,6521400,34.81,35.09,34.81,35.05,0.38,2023-12-15
00756B,690000,105,23148800,33.33,33.67,33.33,33.66,0.48,2023-12-15
00758B,100000,2,5395000,53.95,53.95,53.95,53.95,0.65,2023-12-15
00759B,102000,3,5997500,58.75,58.8,58.75,58.8,0.75,2023-12-15
00760B,173000,21,9323550,53.65,54.0,53.65,53.8,0.3,2023-12-15
00761B,780000,137,29729800,38.06,38.18,38.04,38.14,0.38,2023-12-15
00764B,4039000,806,129850990,32.03,32.21,32.03,32.18,0.49,2023-12-15
00768B,193000,22,10728750,55.4,55.75,55.4,55.65,0.8,2023-12-15
00772B,14914000,3803,550027380,36.86,36.94,36.81,36.9,0.4,2023-12-15
00773B,4611000,896,173185410,37.52,37.62,37.5,37.57,0.44,2023-12-15
00777B,127000,11,4661100,36.63,36.73,36.59,36.73,0.47,2023-12-15
00778B,102000,6,3805590,37.29,37.31,37.29,37.31,0.36,2023-12-15
00779B,132000,23,4317070,32.43,32.75,32.43,32.74,0.6,2023-12-15
00780B,262000,46,9572430,36.45,36.61,36.45,36.53,0.13,2023-12-15
00781B,328000,29,11292270,34.48,34.48,34.36,34.44,0.44,2023-12-15
00782B,670000,106,22339680,33.5,33.5,33.22,33.39,0.42,2023-12-15
00784B,100000,4,3718750,37.21,37.21,37.18,37.18,0.12,2023-12-15
00785B,198000,16,7162880,36.15,36.24,36.15,36.16,0.38,2023-12-15
00786B,753000,83,26028560,34.53,34.6,34.5,34.6,0.34,2023-12-15
00787B,740000,69,26678730,36.13,36.13,36.01,36.05,0.34,2023-12-15
00788B,1017000,173,33197830,32.68,32.69,32.57,32.68,0.41,2023-12-15
00789B,357000,24,19451000,54.25,54.5,54.25,54.45,0.7,2023-12-15
00790B,100000,2,5435000,54.35,54.35,54.35,54.35,0.35,2023-12-15
00791B,100000,4,5455000,54.55,54.55,54.55,54.55,0.05,2023-12-15
00792B,93000,14,3274750,34.97,35.29,34.97,35.23,0.36,2023-12-15
00793B,131000,12,4498800,34.29,34.36,34.28,34.36,0.57,2023-12-15
00794B,115000,9,4513010,39.31,39.31,39.24,39.24,0.19,2023-12-15
00795B,12589000,2381,392486870,31.08,31.23,31.07,31.2,0.4,2023-12-15
00799B,535000,50,17858270,33.41,33.48,33.22,33.48,0.35,2023-12-15
00831B,2000,2,77400,38.7,38.7,38.7,38.7,-0.07,2023-12-15
00834B,149000,9,5264210,35.26,35.34,35.26,35.34,0.39,2023-12-15
00836B,136000,12,4397420,32.31,32.39,32.3,32.32,0.37,2023-12-15
00840B,102000,3,3364000,33.0,33.0,32.98,32.98,0.38,2023-12-15
00841B,102000,3,3338520,32.76,32.76,32.73,32.73,0.36,2023-12-15
00842B,153000,14,5153650,33.6,33.71,33.6,33.69,0.38,2023-12-15
00844B,2000,2,67040,33.52,33.52,33.52,33.52,0.34,2023-12-15
00845B,142000,10,4593450,32.29,32.4,32.29,32.36,0.32,2023-12-15
00846B,121000,7,4176420,34.49,34.52,34.49,34.52,0.3,2023-12-15
00847B,234000,19,6533070,27.88,27.94,27.87,27.93,0.32,2023-12-15
00848B,110000,5,3875800,35.23,35.26,35.22,35.22,0.4,2023-12-15
00849B,120000,8,4334970,36.13,36.13,36.12,36.13,0.01,2023-12-15
00853B,1320000,162,40231230,30.32,30.5,30.32,30.49,0.28,2023-12-15
00856B,158000,27,6012520,38.0,38.07,38.0,38.01,0.0,2023-12-15
00857B,7734000,1637,207226300,26.75,26.84,26.74,26.82,0.33,2023-12-15
00858,301000,91,8593260,28.49,28.56,28.49,28.56,-0.03,2023-12-15
00859B,485000,25,19768950,40.78,40.79,40.73,40.73,-0.06,2023-12-15
00860B,127000,17,4796290,37.78,37.79,37.67,37.79,0.14,2023-12-15
00862B,835000,158,28444630,34.01,34.11,34.0,34.05,0.44,2023-12-15
00863B,158000,11,5448060,34.47,34.5,34.44,34.48,0.35,2023-12-15
00864B,1500000,101,64525010,42.91,43.09,42.91,43.01,-0.09,2023-12-15
00867B,277000,22,9288580,33.55,33.56,33.51,33.51,0.38,2023-12-15
00870B,88000,19,2670590,30.1,30.41,30.1,30.38,0.63,2023-12-15
00877,1519000,195,15420550,10.2,10.23,10.09,10.13,-0.07,2023-12-15
00883B,223000,24,7502710,33.53,33.67,33.53,33.62,0.47,2023-12-15
00884B,219000,14,6816450,31.04,31.14,31.04,31.11,0.56,2023-12-15
00886,34000,6,901090,26.49,26.51,26.49,26.5,-0.17,2023-12-15
00887,126000,48,1442760,11.46,11.51,11.35,11.35,-0.1,2023-12-15
00888,6450000,1432,91246220,14.15,14.18,14.1,14.11,0.03,2023-12-15
00890B,363000,81,12628500,35.19,35.19,34.72,34.75,0.32,2023-12-15
00928,1605000,415,26515760,16.53,16.6,16.45,16.45,0.04,2023-12-15
00931B,37483000,6249,570448870,15.15,15.25,15.15,15.23,0.18,2023-12-15
00933B,35564000,5776,601986360,16.93,16.96,16.89,16.94,0.18,2023-12-15
00937B,56952000,10832,931832520,16.3,16.44,16.26,16.43,0.23,2023-12-15
1240,12000,12,571000,47.8,47.8,47.45,47.45,-0.25,2023-12-15
1259,18000,17,1365500,75.5,76.1,75.5,76.1,0.3,2023-12-15
1264,14000,10,4068500,290.5,291.0,290.5,290.5,0.5,2023-12-15
1268,58000,50,8734500,151.0,151.5,150.0,150.5,-0.5,2023-12-15
1336,135000,68,2899400,21.7,21.7,21.35,21.4,-0.3,2023-12-15
1565,145000,122,27904000,191.5,194.0,190.5,192.5,2.0,2023-12-15
1569,124000,50,2813700,22.95,22.95,22.65,22.7,0.05,2023-12-15
1570,111000,49,2296050,20.95,20.95,20.5,20.8,0.0,2023-12-15
1580,114000,96,17223000,150.0,151.5,150.0,151.5,1.5,2023-12-15
1584,54175000,26000,2111664600,37.5,40.8,37.3,37.85,0.55,2023-12-15
1586,123000,106,3993800,32.75,32.75,32.3,32.55,0.05,2023-12-15
1591,3456000,1682,174429800,50.2,51.8,49.1,51.1,-1.7,2023-12-15
1593,36000,21,1892200,52.7,52.8,52.5,52.7,0.3,2023-12-15
1595,8000,4,304650,38.25,38.25,37.95,37.95,-0.15,2023-12-15
1599,45000,39,1567200,34.85,34.95,34.75,34.85,0.0,2023-12-15
1742,123000,72,2179900,17.95,17.95,17.6,17.6,-0.1,2023-12-15
1777,14000,12,1206900,86.1,86.4,86.1,86.4,0.3,2023-12-15
1781,288000,153,4785650,16.9,16.95,16.4,16.55,-0.25,2023-12-15
1784,120000,87,6772400,56.8,56.8,56.1,56.1,-0.3,2023-12-15
1785,2132000,1102,85726850,40.1,40.4,40.0,40.1,0.15,2023-12-15
1788,6000,5,815000,135.5,136.0,135.5,136.0,0.5,2023-12-15
1796,53000,44,4057600,76.7,77.3,76.0,76.9,0.2,2023-12-15
1799,180000,53,7010700,38.8,39.05,38.75,39.05,0.1,2023-12-15
1813,51000,35,1074450,21.1,21.2,20.95,21.05,0.05,2023-12-15
1815,13278000,3307,228136500,17.6,17.7,16.9,16.9,-0.6,2023-12-15
02001B,4000,2,33080,8.27,8.27,8.27,8.27,0.08,2023-12-15
2035,23000,21,753700,32.9,32.9,32.6,32.85,0.05,2023-12-15
2061,7000,6,118200,16.75,17.0,16.75,16.95,0.1,2023-12-15
2063,368000,189,20750800,55.1,57.3,55.0,56.2,1.1,2023-12-15
2064,362000,200,6093650,16.05,17.25,16.05,16.6,0.55,2023-12-15
2065,249000,159,15393800,61.8,62.2,61.6,61.9,0.1,2023-12-15
2066,296000,231,27639000,94.2,94.5,92.3,92.3,-1.6,2023-12-15
2067,25000,10,324900,13.15,13.15,12.9,13.1,0.1,2023-12-15
2070,7000,7,218700,31.0,31.35,31.0,31.0,0.0,2023-12-15
2073,10000,10,292300,29.2,29.3,29.15,29.3,0.2,2023-12-15
2221,311000,208,11611500,36.1,38.5,36.0,37.2,1.6,2023-12-15
2230,3432000,2488,593894000,167.0,177.5,167.0,172.0,6.0,2023-12-15
2235,4000,4,177800,44.45,44.45,44.45,44.45,0.0,2023-12-15
2596,32000,25,739550,23.1,23.15,23.0,23.15,0.0,2023-12-15
2640,149000,120,16944000,111.5,115.0,111.0,115.0,3.0,2023-12-15
2641,6316000,2452,131966350,20.8,21.1,20.7,20.7,-0.05,2023-12-15
2643,94000,67,6952200,73.8,74.5,73.7,73.7,-0.2,2023-12-15
2718,6000,6,318800,53.5,53.5,52.8,52.9,-0.4,2023-12-15
2719,24000,24,1525200,63.4,64.0,63.4,63.4,0.0,2023-12-15
2724,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-15
2726,14000,14,410400,29.45,29.75,29.1,29.1,-0.35,2023-12-15
2729,148000,130,34689500,231.0,236.0,230.5,234.0,3.0,2023-12-15
2732,215000,192,25183000,116.0,118.5,116.0,118.0,2.5,2023-12-15
2734,193000,154,8527950,44.9,44.9,44.0,44.05,-0.4,2023-12-15
2736,365000,238,10358900,28.15,28.55,28.15,28.3,0.2,2023-12-15
2740,1000,1,38600,38.6,38.6,38.6,38.6,-1.4,2023-12-15
2743,284000,240,35852500,125.5,127.0,125.0,126.0,1.0,2023-12-15
2745,100000,70,8047900,80.1,81.1,80.0,80.1,0.0,2023-12-15
2752,18000,16,4949000,271.5,279.0,271.5,279.0,-0.5,2023-12-15
2754,88000,80,10514500,119.0,120.5,118.0,120.5,1.5,2023-12-15
2755,17000,16,1985000,117.0,117.0,116.5,116.5,-0.5,2023-12-15
2756,8000,8,704200,88.1,88.1,88.0,88.0,-0.1,2023-12-15
2916,34000,23,1657100,48.6,48.85,48.6,48.8,0.2,2023-12-15
2924,5000,3,127000,25.25,26.0,25.25,26.0,0.85,2023-12-15
2926,11000,7,732200,66.8,66.8,66.3,66.3,-0.5,2023-12-15
2937,5000,5,160250,32.6,32.6,31.7,32.45,0.1,2023-12-15
2947,7000,7,574400,82.2,82.2,82.0,82.0,-0.2,2023-12-15
2948,89000,73,6721900,76.0,76.0,75.1,75.1,-0.5,2023-12-15
2949,1618000,1236,251821500,142.5,165.0,142.0,159.0,69.0,2023-12-15
3064,39000,23,459250,11.65,11.8,11.65,11.75,-0.6,2023-12-15
3066,27000,24,457750,17.0,17.05,16.9,17.0,0.0,2023-12-15
3067,19000,18,702950,38.0,38.0,36.3,36.55,-1.4,2023-12-15
3071,328000,208,11026800,33.75,33.9,33.5,33.5,-0.2,2023-12-15
3073,30000,24,827900,28.0,28.0,27.2,27.35,0.2,2023-12-15
3078,4654000,2868,388344200,84.2,84.3,83.1,83.2,-0.6,2023-12-15
3081,978000,657,106993500,110.0,110.5,108.5,109.0,0.0,2023-12-15
3083,476000,331,23870600,50.6,51.1,49.7,49.8,-0.6,2023-12-15
3085,14000,7,159350,11.45,11.45,11.3,11.45,-0.2,2023-12-15
3086,813000,513,87194500,102.0,109.0,101.5,109.0,9.5,2023-12-15
3088,636000,499,56979000,90.4,90.9,88.9,89.0,-1.1,2023-12-15
3093,65000,53,2025450,31.0,31.35,31.0,31.15,0.05,2023-12-15
3095,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-15
3105,6625000,2499,1125692000,171.0,172.0,168.0,170.0,1.0,2023-12-15
3114,64000,37,1733350,27.1,27.2,27.0,27.0,-0.1,2023-12-15
3115,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-15
3118,43000,22,1309750,30.5,30.6,30.35,30.4,0.0,2023-12-15
3122,2918000,1786,140097600,48.55,49.8,46.8,46.8,-2.2,2023-12-15
3128,60000,49,1796600,30.0,30.05,29.8,30.0,0.0,2023-12-15
3131,241000,202,129486000,537.0,545.0,532.0,536.0,1.0,2023-12-15
3141,527000,435,51384000,99.0,99.4,96.8,96.9,-1.3,2023-12-15
3147,412000,313,38171800,93.6,93.6,92.0,92.5,-0.4,2023-12-15
3152,800000,662,193365500,243.0,247.0,237.0,247.0,4.5,2023-12-15
3162,384000,246,18017950,47.05,47.35,46.45,46.65,-0.4,2023-12-15
3163,2389000,1627,221554600,94.0,94.3,92.0,92.0,-1.7,2023-12-15
3169,513000,417,66601500,130.5,131.5,128.0,129.0,-0.5,2023-12-15
3171,257000,130,5203250,20.55,20.55,20.15,20.2,-0.2,2023-12-15
3176,583000,375,27110900,46.4,47.2,46.0,46.05,-0.45,2023-12-15
3178,496000,346,50394500,103.0,104.0,99.6,99.6,-2.4,2023-12-15
3188,183000,108,2940250,16.0,16.1,16.0,16.1,0.1,2023-12-15
3191,205000,52,2621950,12.9,12.9,12.7,12.8,-0.15,2023-12-15
3202,320000,173,4851950,15.25,15.25,15.1,15.15,-0.05,2023-12-15
3205,72000,59,3274700,45.2,46.0,45.2,45.2,0.1,2023-12-15
3206,288000,156,12844900,45.1,45.1,44.4,44.6,-0.45,2023-12-15
3207,746000,488,58500500,79.7,79.9,77.5,77.5,-1.7,2023-12-15
3211,6479000,3726,628609800,96.3,98.5,94.8,96.6,0.1,2023-12-15
3213,4894000,3470,467940700,99.5,100.5,93.1,93.7,-4.9,2023-12-15
3217,9482000,6339,1635755500,168.5,178.0,168.0,168.0,1.5,2023-12-15
3218,325000,305,92301000,286.5,287.0,282.5,282.5,-3.5,2023-12-15
3219,7000,6,327250,46.3,47.45,46.3,47.0,0.1,2023-12-15
3221,233000,158,6547050,28.3,28.4,27.8,27.8,-0.5,2023-12-15
3224,55000,45,2532650,46.1,46.45,45.65,46.1,0.0,2023-12-15
3226,40000,38,2385500,59.1,60.9,59.0,60.5,2.6,2023-12-15
3227,2730000,1995,423578500,159.0,160.0,153.0,153.5,-5.0,2023-12-15
3228,1262000,1057,336648500,273.0,278.0,261.0,261.0,-11.5,2023-12-15
3230,152000,83,1449960,9.5,9.75,9.48,9.5,-0.25,2023-12-15
3232,58000,37,1366850,23.8,23.8,23.45,23.6,-0.1,2023-12-15
3234,1082000,651,32111000,30.1,30.4,29.1,29.2,-0.7,2023-12-15
3236,363000,219,8416050,23.45,23.5,23.0,23.1,-0.3,2023-12-15
3252,52000,42,1106850,21.3,21.35,21.2,21.25,0.0,2023-12-15
3259,114000,62,3712250,33.15,33.3,32.1,32.3,-0.8,2023-12-15
3260,15809000,8626,1654549000,105.5,107.0,102.0,102.0,-1.0,2023-12-15
3264,9336000,5610,769264800,83.7,84.5,81.0,81.0,-1.0,2023-12-15
3265,18285000,10134,1796478200,106.5,107.5,94.5,94.5,-10.5,2023-12-15
3268,462000,318,13301550,28.8,29.25,28.05,29.0,0.5,2023-12-15
3272,117000,98,4031600,35.15,35.15,34.3,34.35,-0.65,2023-12-15
3276,1899000,1014,45574450,24.5,24.8,23.5,23.5,-0.15,2023-12-15
3284,105000,57,1878550,18.0,18.05,17.8,17.8,-0.2,2023-12-15
3285,237000,183,6618900,28.6,28.6,27.4,27.5,-1.1,2023-12-15
3287,1528000,938,56747450,36.75,37.8,36.7,37.3,-0.2,2023-12-15
3288,16000,14,369000,23.3,23.35,22.7,22.85,0.0,2023-12-15
3289,3874000,2864,363899000,92.1,95.3,92.1,93.5,3.1,2023-12-15
3290,1298000,619,35227000,27.55,27.75,27.0,27.0,-0.45,2023-12-15
3293,2272000,1900,1812230000,777.0,803.0,777.0,800.0,15.0,2023-12-15
3294,299000,163,5794650,19.65,19.65,19.25,19.35,-0.15,2023-12-15
3297,47000,37,811050,17.4,17.4,17.2,17.35,0.05,2023-12-15
3303,122000,66,3430700,28.1,28.2,28.05,28.1,-0.05,2023-12-15
3306,1084000,635,54050700,51.0,51.3,49.5,49.5,-1.1,2023-12-15
3310,1619000,1280,196434500,124.0,124.5,116.0,119.0,-4.0,2023-12-15
3313,125000,73,1428300,11.45,11.5,11.25,11.5,0.1,2023-12-15
3317,823000,559,52160800,64.6,64.6,62.6,63.2,-1.1,2023-12-15
3322,806000,438,18239250,22.75,22.9,22.5,22.5,-0.1,2023-12-15
3323,263000,121,7781100,29.8,29.9,29.3,29.3,-0.25,2023-12-15
3324,2572000,1901,859690500,340.0,340.0,331.0,332.5,-6.5,2023-12-15
3325,3190000,1766,118374650,37.4,38.1,36.5,36.6,-0.5,2023-12-15
3332,1000,1,43800,43.8,43.8,43.8,43.8,0.25,2023-12-15
3339,215000,134,3974400,18.75,18.85,18.3,18.45,-0.25,2023-12-15
3349,2000,2,34100,17.05,17.05,17.05,17.05,0.0,2023-12-15
3354,228000,86,3519300,15.3,15.6,15.3,15.6,0.4,2023-12-15
3357,81000,73,9311000,115.5,115.5,114.5,114.5,-0.5,2023-12-15
3360,85000,46,1079550,12.65,12.8,12.65,12.65,0.0,2023-12-15
3362,4837000,3382,828876500,175.0,176.5,167.5,169.5,-4.5,2023-12-15
3363,3230000,2060,225843800,71.1,71.2,69.2,69.4,-1.2,2023-12-15
3372,11367000,4834,185273250,16.7,17.55,15.2,15.25,-0.9,2023-12-15
3373,181000,135,4601900,25.3,25.85,25.15,25.3,-0.1,2023-12-15
3374,4107000,2093,540392500,131.5,133.0,130.0,130.0,0.0,2023-12-15
3379,119000,83,1860150,15.7,15.7,15.5,15.7,0.1,2023-12-15
3388,56000,43,3961000,70.7,71.2,70.6,70.8,0.1,2023-12-15
3390,6644000,3663,184779350,29.0,29.0,26.75,27.0,-2.05,2023-12-15
3402,457000,310,32148700,70.7,71.0,70.0,70.2,-0.1,2023-12-15
3426,15000,10,605000,40.1,40.85,40.1,40.65,0.65,2023-12-15
3430,271000,164,13236250,47.75,49.25,47.75,48.85,1.1,2023-12-15
3434,89000,64,2477050,27.5,28.45,27.5,27.75,0.3,2023-12-15
3438,515000,418,36631600,72.0,72.3,70.2,70.6,-0.3,2023-12-15
3441,277000,223,10876750,40.05,40.05,38.75,38.75,-1.1,2023-12-15
3444,1235000,790,138941000,114.5,115.0,110.5,110.5,-3.5,2023-12-15
3455,325000,211,24130400,73.8,74.8,73.6,74.5,1.1,2023-12-15
3465,18000,11,1429000,79.8,80.5,79.0,79.7,0.0,2023-12-15
3466,1000000,690,25592950,25.35,26.5,25.05,25.45,0.7,2023-12-15
3479,1476000,961,168180000,115.5,116.5,112.5,112.5,-2.5,2023-12-15
3483,1822000,1309,272866500,152.0,152.5,148.0,149.0,-2.5,2023-12-15
3484,151000,105,7140350,47.0,47.6,47.0,47.45,0.25,2023-12-15
3489,390000,186,5778350,15.05,15.05,14.65,14.85,-0.1,2023-12-15
3490,51000,34,1184050,23.2,23.35,23.15,23.2,0.0,2023-12-15
3491,777000,586,127793000,167.0,167.0,163.5,163.5,-2.5,2023-12-15
3492,665000,284,13510900,19.35,21.2,19.35,19.6,0.25,2023-12-15
3498,55000,46,1641250,30.05,30.05,29.7,29.8,-0.3,2023-12-15
3499,3103000,1702,74285850,23.25,24.8,22.7,24.25,1.0,2023-12-15
3508,487000,283,14038900,29.5,29.5,28.5,28.5,-0.75,2023-12-15
3511,147000,81,4258300,29.0,29.05,28.85,28.9,-0.05,2023-12-15
3512,131000,88,4440250,33.55,34.05,33.55,34.0,0.6,2023-12-15
3516,121000,54,2311650,19.25,19.35,18.95,19.1,0.15,2023-12-15
3520,109000,65,1854100,17.05,17.1,16.95,16.95,-0.1,2023-12-15
3521,259000,86,4652200,18.0,18.0,17.85,17.9,-0.35,2023-12-15
3522,224000,140,4478750,19.9,20.15,19.75,19.95,0.05,2023-12-15
3523,19000,15,328100,17.4,17.4,17.0,17.25,0.3,2023-12-15
3526,706000,482,138783500,197.0,199.5,193.0,193.0,-3.5,2023-12-15
3527,526000,344,59635500,114.5,114.5,112.5,112.5,-1.0,2023-12-15
3529,682000,646,1726095000,2525.0,2600.0,2485.0,2495.0,5.0,2023-12-15
3531,122000,80,4105900,33.9,33.9,33.35,33.35,-0.65,2023-12-15
3537,32000,32,1269500,39.7,39.8,39.6,39.65,-0.05,2023-12-15
3540,864000,650,39271400,46.3,46.35,44.8,44.95,-1.25,2023-12-15
3541,75000,56,2958350,39.0,39.75,39.0,39.75,0.25,2023-12-15
3546,120000,87,9704700,80.8,81.3,80.6,80.6,0.0,2023-12-15
3548,1077000,856,210250500,199.0,199.0,193.0,193.0,-6.0,2023-12-15
3551,269000,180,21828200,82.4,82.5,80.0,80.9,-1.3,2023-12-15
3552,465000,365,68503000,147.0,149.0,145.5,147.5,2.0,2023-12-15
3555,14000,10,458100,32.5,33.0,32.5,33.0,-1.0,2023-12-15
3556,105000,80,6549400,62.6,62.8,62.1,62.2,-0.4,2023-12-15
3558,355000,305,90230500,256.0,256.5,253.0,253.0,-3.0,2023-12-15
3564,250000,201,12736000,52.9,52.9,50.1,50.4,-2.5,2023-12-15
3567,359000,230,15389150,42.9,43.2,42.5,42.95,0.2,2023-12-15
3570,83000,70,12488000,152.0,152.0,149.5,151.0,-1.0,2023-12-15
3577,10000,9,818300,81.8,82.2,81.6,81.6,0.0,2023-12-15
3580,113000,73,6005200,53.6,53.6,52.9,52.9,-0.4,2023-12-15
3581,68000,43,1738500,25.7,25.8,25.5,25.55,-0.4,2023-12-15
3587,1572000,1258,379556500,242.0,245.0,237.5,242.5,3.5,2023-12-15
3594,234000,185,11594400,50.0,50.1,49.3,49.3,-0.5,2023-12-15
3597,41000,39,906400,22.05,22.25,22.05,22.25,-0.2,2023-12-15
3609,86000,51,2805850,33.8,33.8,32.0,32.0,-1.8,2023-12-15
3611,374000,292,90676500,236.5,248.0,236.5,246.0,10.0,2023-12-15
3615,812000,400,19411850,24.5,24.5,23.7,23.8,-0.55,2023-12-15
3623,5156000,3048,193831250,38.45,39.35,36.2,36.2,-3.9,2023-12-15
3624,4438000,2703,265161700,60.8,61.0,58.7,59.1,-2.0,2023-12-15
3625,210000,108,3365700,16.2,16.2,15.95,16.0,-0.1,2023-12-15
3628,31000,27,1353800,43.55,43.8,43.55,43.65,0.15,2023-12-15
3629,11000,11,394050,35.15,37.25,35.15,36.4,-1.55,2023-12-15
3630,2172000,1283,80831550,37.2,37.7,36.75,37.15,0.35,2023-12-15
3631,202000,104,6969500,34.5,35.8,33.9,35.5,1.3,2023-12-15
3632,16000,16,225700,14.05,14.15,14.05,14.1,0.05,2023-12-15
3646,70000,40,1995700,28.4,29.3,28.3,28.7,0.3,2023-12-15
3663,1391000,685,50640050,34.75,36.9,34.7,36.55,1.8,2023-12-15
3664,94000,60,2165300,23.15,23.3,22.95,23.05,-0.1,2023-12-15
3666,234000,154,6537850,28.0,28.7,27.6,27.7,-0.15,2023-12-15
3672,45000,30,1141150,25.4,25.55,25.3,25.55,0.05,2023-12-15
3675,1267000,1058,361089000,287.5,290.0,281.0,283.0,-2.0,2023-12-15
3680,1274000,1080,464503000,371.5,372.0,362.0,362.0,-6.0,2023-12-15
3684,7000,6,324250,46.15,46.45,46.15,46.45,0.3,2023-12-15
3685,107000,72,2393100,22.4,22.5,22.2,22.5,-0.1,2023-12-15
3687,478000,421,48861500,103.5,105.0,100.0,100.0,-2.0,2023-12-15
3689,778000,476,44215500,56.8,57.3,56.4,56.7,0.0,2023-12-15
3691,164000,145,14355000,86.9,88.3,86.6,87.7,1.0,2023-12-15
3693,1022000,848,456036000,447.0,450.0,443.0,446.0,1.0,2023-12-15
3707,5940000,3965,441200800,72.3,75.6,72.1,73.6,2.1,2023-12-15
3709,193000,159,4867450,25.3,25.55,25.05,25.25,0.15,2023-12-15
3710,902000,306,9628350,10.8,10.8,10.6,10.7,-0.1,2023-12-15
3713,77000,37,2088450,27.5,27.55,26.5,27.4,-0.1,2023-12-15
4102,802000,429,32402100,40.25,40.6,39.95,40.4,0.15,2023-12-15
4105,437000,330,35230600,80.8,81.1,80.3,80.5,-0.1,2023-12-15
4107,65000,53,7008500,108.0,108.0,107.5,107.5,0.0,2023-12-15
4109,2222000,852,36593300,16.25,16.85,16.0,16.7,0.65,2023-12-15
4111,84000,55,2233300,26.5,26.85,26.5,26.75,0.15,2023-12-15
4113,417000,173,12391800,29.7,29.85,29.6,29.75,0.05,2023-12-15
4114,1637000,964,63458200,38.4,39.0,38.35,38.7,0.35,2023-12-15
4116,400000,173,24772700,62.2,62.7,61.5,61.5,-0.3,2023-12-15
4120,29000,27,1128800,39.1,39.1,38.8,38.8,-0.1,2023-12-15
4121,240000,149,5989050,25.1,25.1,24.85,24.9,0.0,2023-12-15
4123,1256000,676,57200600,45.8,46.05,45.25,45.25,-0.55,2023-12-15
4126,202000,156,17379700,85.0,87.0,85.0,86.2,1.7,2023-12-15
4127,38000,25,545350,14.3,14.45,14.3,14.4,0.1,2023-12-15
4128,1244000,892,62984500,50.5,51.0,50.2,50.6,0.4,2023-12-15
4129,901000,533,76958700,86.3,87.0,84.7,84.8,-1.2,2023-12-15
4130,180000,106,4825050,26.8,26.9,26.65,26.85,0.1,2023-12-15
4131,10000,7,233400,22.6,23.9,22.6,23.55,0.55,2023-12-15
4138,168000,131,18491000,110.5,112.0,108.5,110.0,-0.5,2023-12-15
4139,10000,10,347950,34.6,35.05,34.6,35.05,0.15,2023-12-15
4147,362000,289,29742800,82.2,82.8,81.8,82.5,0.3,2023-12-15
4153,78000,57,2943200,37.5,38.0,37.3,37.45,-0.1,2023-12-15
4154,34000,31,499000,14.7,15.15,14.45,15.0,0.4,2023-12-15
4157,884000,382,13560950,15.35,15.45,15.25,15.3,0.05,2023-12-15
4160,9000,8,352200,39.35,39.65,38.95,38.95,-0.4,2023-12-15
4161,462000,250,14608650,33.0,33.0,31.0,32.05,-0.55,2023-12-15
4162,2045000,1460,210202500,101.0,104.0,101.0,104.0,3.0,2023-12-15
4163,57000,35,7100000,124.5,125.5,124.5,124.5,0.0,2023-12-15
4167,3838000,1712,84502850,21.8,22.2,21.55,22.2,0.55,2023-12-15
4168,198000,118,5425150,27.3,27.65,27.3,27.3,0.0,2023-12-15
4171,211000,168,8178000,39.3,39.3,38.4,38.65,-0.2,2023-12-15
4173,72000,51,1590650,22.05,22.15,22.0,22.05,0.05,2023-12-15
