公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註,日期
3419,譁裕,148292,133235,138041,11.3,7.42,499687,464682,7.53,,20220410
3447,展達,271923,341980,268502,-20.48,1.27,1257500,1144737,9.85,,20220410
3596,智易,2664820,3624350,3278819,-26.47,-18.72,12964499,12903634,0.47,,20220410
3669,圓展,240550,241853,356337,-0.53,-32.49,914798,1354580,-32.46,,20220410
3682,亞太電,1110769,1092355,1075581,1.68,3.27,4317450,4122275,4.73,,20220410
3694,海華,635460,861959,885688,-26.27,-28.25,2932888,3324906,-11.79,,20220410
3704,合勤控,1315648,2590352,1803690,-49.2,-27.05,8344827,8680562,-3.86,,20220410
4904,遠傳,6875729,7108391,6359087,-3.27,8.12,28779754,27194862,5.82,,20220410
4906,正文,1580291,1862719,2107273,-15.16,-25.0,6755066,7347556,-8.06,,20220410
4977,眾達-KY,206193,212768,240140,-3.09,-14.13,750095,985167,-23.86,,20220410
5388,中磊,4884362,4791587,3268553,1.93,49.43,17558781,12866424,36.46,,20220410
6136,富爾特,40569,42066,53056,-3.55,-23.53,160782,206418,-22.1,,20220410
6142,友勁,208514,256481,203461,-18.7,2.48,830910,905169,-8.2,,20220410
6152,百一,304669,174063,277482,75.03,9.79,882769,955386,-7.6,,20220410
6216,居易,99868,133472,68009,-25.17,46.84,390770,283722,37.72,,20220410
6285,啟��,5032130,7220525,5137151,-30.3,-2.04,24487993,20480738,19.56,,20220410
6416,瑞祺電通,382034,441293,300463,-13.42,27.14,1508925,1541541,-2.11,,20220410
6426,統新,54662,62672,51629,-12.78,5.87,231885,180662,28.35,,20220410
6442,光聖,213161,263210,243139,-19.01,-12.32,918626,932960,-1.53,,20220410
6674,鋐寶科技,222215,251035,237623,-11.48,-6.48,972485,994908,-2.25,,20220410
6792,詠業,138199,158574,127826,-12.84,8.11,577996,515419,12.14,,20220410
8011,台通,128679,150903,113634,-14.72,13.23,589359,454831,29.57,,20220410
8101,華冠,31449,46289,68118,-32.05,-53.83,155561,319239,-51.27,,20220410
1471,首利,30035,20983,40805,43.13,-26.39,84171,172418,-51.18,,20220410
1582,信錦,767382,1092014,873364,-29.72,-12.13,3533904,3166105,11.61,,20220410
2059,川湖,616382,654801,508572,-5.86,21.19,2339904,1785333,31.06,,20220410
2308,台達電,27273711,30648145,26438926,-11.01,3.15,109811786,98924209,11.0,,20220410
2313,華通,5227643,6090621,4520054,-14.16,15.65,22777044,17927756,27.04,,20220410
2316,楠梓電,328635,543910,398406,-39.57,-17.51,1760328,1570562,12.08,,20220410
2327,國巨,10145203,10625424,9017470,-4.51,12.5,40274358,32761573,22.93,,20220410
2328,廣宇,1901557,2088520,1644004,-8.95,15.66,7865684,6428571,22.35,,20220410
2355,敬鵬,1229610,1514208,1406327,-18.79,-12.56,5578077,5685749,-1.89,,20220410
2367,燿華,1296427,1428262,1027439,-9.23,26.18,4936932,4439031,11.21,,20220410
2368,金像電,2544437,2629456,2128600,-3.23,19.53,9763116,7913481,23.37,,20220410
2375,凱美,470080,561789,695096,-16.32,-32.37,1975917,2411641,-18.06,,20220410
2383,台光電,3071772,3442956,2951523,-10.78,4.07,12990311,10955235,18.57,,20220410
2385,群光,8060503,10603963,8004716,-23.98,0.69,36906155,33141763,11.35,,20220410
2392,正崴,7029664,5475687,6391299,28.37,9.98,24789893,26265461,-5.61,,20220410
2402,毅嘉,551831,640160,543979,-13.79,1.44,2303871,2155584,6.87,,20220410
2413,環科,383062,354700,325289,7.99,17.76,1281677,1414242,-9.37,,20220410
2415,錩新,226213,278105,249181,-18.65,-9.21,967662,876904,10.34,,20220410
2420,新巨,251403,247531,247947,1.56,1.39,884381,817347,8.2,,20220410
2421,建準,884979,1083981,1122420,-18.35,-21.15,4008227,4152700,-3.47,,20220410
2428,興勤,636173,568994,629181,11.8,1.11,2432519,2387326,1.89,,20220410
2431,聯昌,92014,103051,158564,-10.71,-41.97,341318,641105,-46.76,,20220410
2440,太空梭,338032,315391,410043,7.17,-17.56,1154141,1429895,-19.28,,20220410
2457,飛宏,1000421,1125562,995845,-11.11,0.45,3969530,3538334,12.18,,20220410
2460,建通,287796,358214,424145,-19.65,-32.14,1128441,1357008,-16.84,,20220410
2462,良得電,416328,418839,449291,-0.59,-7.33,1574769,1526241,3.17,,20220410
2467,志聖,416519,438364,609269,-4.98,-31.63,1656058,1992967,-16.9,,20220410
2472,立隆電,959508,950750,815338,0.92,17.68,3532492,2940516,20.13,,20220410
2476,鉅祥,484515,532352,542646,-8.98,-10.71,2055569,1917395,7.2,,20220410
2478,大毅,462561,528649,537860,-12.5,-13.99,1906544,2137352,-10.79,,20220410
2483,百容,223802,206883,172975,8.17,29.38,795603,646076,23.14,,20220410
2484,希華,320263,302388,273894,5.91,16.92,1146371,1003502,14.23,,20220410
2492,華新科,3514993,3496751,3948602,0.52,-10.98,13271009,14411193,-7.91,,20220410
2493,揚博,234240,297787,215669,-21.33,8.61,1095322,982273,11.5,,20220410
3003,健和興,396399,405483,393374,-2.24,0.76,1584543,1454925,8.9,,20220410
3011,今皓,129328,138252,136785,-6.45,-5.45,577640,441012,30.98,,20220410
3015,全漢,1323605,1271230,1469714,4.12,-9.94,5040621,5418285,-6.97,,20220410
3021,鴻名,266302,358910,261969,-25.8,1.65,1260004,1074616,17.25,,20220410
3023,信邦,2475092,2453260,2157280,0.88,14.73,9416973,8142578,15.65,,20220410
3026,禾伸堂,1252654,1472528,1414997,-14.93,-11.47,5568499,5822902,-4.36,,20220410
3032,偉訓,542017,541392,701447,0.11,-22.72,2130583,3197820,-33.37,,20220410
3037,欣興,11157451,10680711,7866654,4.46,41.83,41868444,29689832,41.01,,20220410
3042,晶技,1150590,1139059,1592403,1.01,-27.74,4367157,4903111,-10.93,,20220410
3044,健鼎,5248097,5568804,5147940,-5.75,1.94,22608313,20248993,11.65,,20220410
3058,立德,339459,338880,391713,0.17,-13.33,1333021,1405179,-5.13,,20220410
3090,日電貿,1039983,1083178,994536,-3.98,4.56,4098176,3769628,8.71,,20220410
3092,鴻碩,355673,403210,234424,-11.78,51.72,1342664,902126,48.83,,20220410
3229,晟鈦,55356,38584,38066,43.46,45.42,149749,140981,6.21,,20220410
3296,勝德,275773,169092,287965,63.09,-4.23,764303,921086,-17.02,,20220410
3308,聯德,22198,25740,28295,-13.76,-21.54,86261,92399,-6.64,,20220410
3321,同泰,181098,187679,191963,-3.5,-5.65,690969,716453,-3.55,,20220410
3338,泰碩,301486,488780,408089,-38.31,-26.12,1522956,1547571,-1.59,,20220410
3376,新日興,889479,1075712,1115878,-17.31,-20.28,3882968,4258828,-8.82,,20220410
3432,台端,1970,1084,4283,81.73,-54.0,5049,13172,-61.66,,20220410
3501,維熹,414901,566971,467263,-26.82,-11.2,1849804,1650083,12.1,,20220410
3533,嘉澤,2170534,2404587,1752452,-9.73,23.85,8315177,6481303,28.29,,20220410
3550,聯穎,352311,424857,435200,-17.07,-19.04,1435461,1556650,-7.78,,20220410
3593,力銘,38105,73657,103741,-48.26,-63.26,249504,422857,-40.99,,20220410
3605,宏致,857108,1042376,946342,-17.77,-9.42,3673923,3249353,13.06,,20220410
3607,谷崧,183024,312455,317223,-41.42,-42.3,998861,1234486,-19.08,,20220410
3645,達邁,203435,225601,188632,-9.82,7.84,857857,786253,9.1,,20220410
3653,健策,848244,940122,684674,-9.77,23.89,3361076,2538331,32.41,,20220410
3679,新至陞,141354,329012,402258,-57.03,-64.85,1080346,1806549,-40.19,,20220410
4545,銘鈺,227152,178200,155939,27.47,45.66,800309,613438,30.46,,20220410
4912,聯德控股-KY,474386,650942,700460,-27.12,-32.27,2055473,2404166,-14.5,,20220410
4915,致伸,6368921,6944227,6066898,-8.28,4.97,24263377,23226285,4.46,,20220410
4927,泰鼎-KY,1368147,1273278,1269671,7.45,7.75,5513053,4530526,21.68,,20220410
4943,康控-KY,33837,185507,206896,-81.75,-83.64,610899,948824,-35.61,,20220410
4958,臻鼎-KY,10340112,13522533,9548950,-23.53,8.28,44255352,36723386,20.5,,20220410
4989,榮科,326696,452317,349409,-27.77,-6.5,1457941,1313432,11.0,,20220410
4999,鑫禾,128267,192928,277885,-33.51,-53.84,699468,1014980,-31.08,,20220410
5469,瀚宇博,3398694,4334456,4415883,-21.58,-23.03,15608478,16758679,-6.86,,20220410
6108,競國,389627,712020,778342,-45.27,-49.94,2189678,2983192,-26.59,,20220410
6115,鎰勝,563080,729063,645127,-22.76,-12.71,2436033,2336855,4.24,,20220410
6133,金橋,108442,110182,78408,-1.57,38.3,377680,283161,33.37,,20220410
6141,柏承,278910,349275,343205,-20.14,-18.73,1183612,1258251,-5.93,,20220410
6153,嘉聯益,720425,1251347,1174552,-42.42,-38.66,3752935,5136328,-26.93,,20220410
6155,鈞寶,66118,80735,67873,-18.1,-2.58,262337,246656,6.35,,20220410
6191,精成科,1639488,2255726,2258426,-27.31,-27.4,7895115,8748965,-9.75,,20220410
6197,佳必琪,322561,304141,325703,6.05,-0.96,1258868,1164660,8.08,,20220410
6205,詮欣,183834,161928,138887,13.52,32.36,666179,474737,40.32,,20220410
6213,聯茂,2665121,2757011,2689223,-3.33,-0.89,10935081,10082849,8.45,,20220410
6224,聚鼎,229781,285164,212368,-19.42,8.19,1018331,761650,33.7,,20220410
6269,台郡,1723068,3403131,2391592,-49.36,-27.95,11215984,9522039,17.78,,20220410
6282,康舒,1951395,2336052,1633322,-16.46,19.47,8088963,6491539,24.6,,20220410
6412,群電,3099407,3867825,3162400,-19.86,-1.99,13592832,13144570,3.41,,20220410
6449,鈺邦,222016,267788,232095,-17.09,-4.34,958110,886782,8.04,,20220410
6672,騰輝電子-KY,547573,621071,668475,-11.83,-18.08,2267265,2278175,-0.47,,20220410
6715,嘉基,289828,291585,216759,-0.6,33.7,964803,780321,23.64,,20220410
6781,AES-KY,1318481,1312531,938269,0.45,40.52,4923951,3627919,35.72,,20220410
6805,富世達,362054,530275,501496,-31.72,-27.8,1901267,1562700,21.66,,20220410
6834,天二科技,105552,125779,96949,-16.08,8.87,445126,360717,23.4,,20220410
6835,圓裕,138804,266418,231909,-47.89,-40.14,830537,899863,-7.7,,20220410
8039,台虹,829169,816249,745170,1.58,11.27,3013341,2947645,2.22,,20220410
8046,南電,4434682,5200471,4139307,-14.72,7.13,18996337,14995126,26.68,,20220410
8103,瀚荃,366605,338047,331236,8.44,10.67,1365731,1218031,12.12,,20220410
8213,志超,2475419,2476613,2084966,-0.04,18.72,9396946,8226599,14.22,,20220410
8249,菱光,422183,306416,375953,37.78,12.29,1309831,1313195,-0.25,,20220410
2347,聯強,29682693,40425593,31656630,-26.57,-6.23,130547879,118401241,10.25,,20220410
2414,精技,1662350,2159552,1687495,-23.02,-1.49,7226913,7237776,-0.15,,20220410
2430,燦坤,2106409,1712615,1694800,22.99,24.28,7856439,6941034,13.18,,20220410
3010,華立,5889814,7040557,5588007,-16.34,5.4,25399700,21871547,16.13,,20220410
3028,增你強,3560945,4443811,3217531,-19.86,10.67,15608709,13685604,14.05,,20220410
3033,威健,5454227,6662507,6531297,-18.13,-16.49,22378772,22354443,0.1,,20220410
3036,文曄,44346839,47191335,35794148,-6.02,23.89,172289898,133440526,29.11,,20220410
3048,益登,8096215,10674940,7970218,-24.15,1.58,37158710,32524695,14.24,,20220410
3055,蔚華科,117789,212254,281608,-44.5,-58.17,563552,1361818,-58.61,,20220410
3209,全科,5469376,4729619,4528328,15.64,20.78,19504740,16126347,20.94,,20220410
3312,弘憶股,1642356,2040490,1520228,-19.51,8.03,6826466,5616003,21.55,,20220410
3528,安馳,610528,570889,563122,6.94,8.41,2115626,2099146,0.78,,20220410
3702,大聯大,63807643,80045742,66372523,-20.28,-3.86,273672711,243486542,12.39,,20220410
5434,崇越,4050846,4551499,3755934,-10.99,7.85,16633424,13288823,25.16,,20220410
6189,豐藝,2452025,3014088,2702559,-18.64,-9.27,10919122,10547083,3.52,,20220410
6281,全國電,1992903,1549785,1673879,28.59,19.05,7039097,6183030,13.84,,20220410
6776,展�眥篕�,1767707,2095011,1248155,-15.62,41.62,7562172,5313615,42.31,,20220410
8070,長華*,1854271,2028530,1594942,-8.59,16.25,7509023,6189556,21.31,,20220410
8072,陞泰,117270,119568,121805,-1.92,-3.72,441761,446484,-1.05,,20220410
8112,至上,15627375,19522050,16199282,-19.95,-3.53,71326891,66567457,7.14,,20220410
2427,三商電,239726,332635,272306,-27.93,-11.96,1089997,956060,14.0,,20220410
2453,凌群,454849,443630,453411,2.52,0.31,1671742,1631834,2.44,,20220410
2468,華經,153887,204020,226481,-24.57,-32.05,676200,761080,-11.15,,20220410
2471,資通,69112,64518,61894,7.12,11.66,255954,234209,9.28,,20220410
2480,敦陽科,528269,548405,459133,-3.67,15.05,2102512,1903474,10.45,,20220410
3029,零壹,927163,1111482,919411,-16.58,0.84,4000139,3814900,4.85,,20220410
4994,傳奇,171231,164326,235398,4.2,-27.25,733048,978342,-25.07,,20220410
5203,訊連,155372,129166,168132,20.28,-7.58,536792,544523,-1.41,,20220410
6112,邁達特,921402,973296,867210,-5.33,6.24,3732681,3860545,-3.31,,20220410
6183,關貿,171752,181694,148008,-5.47,16.04,791399,686297,15.31,,20220410
6214,精誠,2169353,2815984,2213247,-22.96,-1.98,9884435,9564034,3.35,,20220410
2312,金寶,13088303,13812434,11601677,-5.24,12.81,53209094,45615508,16.64,,20220410
2317,鴻海,486464046,507394648,500490784,-4.12,-2.8,1894634558,1843819281,2.75,,20220410
2354,鴻準,6057206,8771584,6833936,-30.94,-11.36,29603708,26957937,9.81,,20220410
2359,所羅門,544032,415581,330294,30.9,64.71,1884470,1287867,46.32,,20220410
2360,致茂,1324679,1873676,1461163,-29.3,-9.34,5722681,5734441,-0.2,,20220410
2373,震旦行,589105,998580,1204461,-41.0,-51.08,3602370,4427220,-18.63,,20220410
2390,云辰,50634,56445,72128,-10.29,-29.79,188048,210801,-10.79,,20220410
2404,漢唐,2236942,1934862,1926907,15.61,16.08,8029517,7721334,3.99,,20220410
2423,固緯,203223,242840,206478,-16.31,-1.57,892359,792479,12.6,,20220410
2433,互盛電,271721,272375,335134,-0.24,-18.92,1101400,1327391,-17.02,,20220410
2459,敦吉,513181,563783,593108,-8.97,-13.47,2113196,2109355,0.18,,20220410
2461,光群雷,573486,590944,538401,-2.95,6.51,2208718,2022151,9.22,,20220410
2464,盟立,855138,883522,768132,-3.21,11.32,3411514,3053444,11.72,,20220410
2474,可成,1117662,2683297,3803553,-58.34,-70.61,8338493,16432931,-49.25,,20220410
2477,美隆電,360654,274943,286328,31.17,25.95,1341062,1010113,32.76,,20220410
2482,連宇,129740,57328,66909,126.31,93.9,264747,267656,-1.08,,20220410
2488,漢平,279502,165129,208052,69.26,34.34,767946,713448,7.63,,20220410
3018,隆銘綠能,96664,206544,166449,-53.19,-41.92,622378,599703,3.78,,20220410
3030,德律,538739,702208,562339,-23.27,-4.19,2459912,1910111,28.78,,20220410
3043,科風,96103,77017,87431,24.78,9.91,303360,309750,-2.06,,20220410
3305,昇貿,881028,876371,533035,0.53,65.28,3534690,2246564,57.33,,20220410
3518,柏騰,44566,73513,85842,-39.37,-48.08,216659,276933,-21.76,,20220410
3617,碩天,1175301,858046,765507,36.97,53.53,3455137,3036404,13.79,,20220410
3665,貿聯-KY,4309865,4364973,2317157,-1.26,85.99,15955634,8451406,88.79,,20220410
5225,東科-KY,1191203,970082,928770,22.79,28.25,3768444,2837298,32.81,,20220410
6139,亞翔,2520482,2642606,1764865,-4.62,42.81,9928621,5970557,66.29,,20220410
6192,巨路,462081,567464,597714,-18.57,-22.69,2067813,2063338,0.21,,20220410
6196,帆宣,3745042,3489616,2553798,7.31,46.64,13412932,9122379,47.03,,20220410
6201,亞弘電,226417,240013,294314,-5.66,-23.06,937742,1325792,-29.26,,20220410
6215,和椿,143761,177805,165552,-19.14,-13.16,650265,589712,10.26,,20220410
6283,淳安,148469,178015,231841,-16.59,-35.96,607001,911464,-33.4,,20220410
6409,旭隼,2079911,1672054,1376331,24.39,51.11,6354221,4838913,31.31,,20220410
6438,迅得,416473,460111,349823,-9.48,19.05,1655999,1376734,20.28,,20220410
6558,興能高,19295,101517,162240,-80.99,-88.1,324070,646796,-49.89,,20220410
6658,聯策,110874,160771,73359,-31.03,51.13,462671,390433,18.5,,20220410
6691,洋基工程,985316,1174646,1131909,-16.11,-12.95,3691778,3168854,16.5,,20220410
6698,旭暉應材,94578,109329,60824,-13.49,55.49,362904,235201,54.29,,20220410
6743,安普新,352455,387233,511318,-8.98,-31.06,1861452,1666690,11.68,,20220410
6830,汎銓,123171,135835,118477,-9.32,3.96,498640,419837,18.76,,20220410
8021,尖點,304754,303759,298959,0.32,1.93,1222632,1078622,13.35,,20220410
8201,無敵,54453,49365,48504,10.3,12.26,229267,264120,-13.19,,20220410
8499,鼎炫-KY,86683,188006,207197,-53.89,-58.16,714506,791068,-9.67,,20220410
2616,山隆,1630811,1821107,1538012,-10.44,6.03,6408958,5887689,8.85,,20220410
6505,台塑化,65350494,68780496,46553948,-4.98,40.37,250901918,176853614,41.86,,20220410
8926,台汽電,404177,256244,574031,57.73,-29.58,1294705,2569029,-49.6,,20220410
9908,大台北,284975,329319,281124,-13.46,1.36,1181844,1199278,-1.45,,20220410
9918,欣天然,174607,226703,169418,-22.97,3.06,816514,769374,6.12,,20220410
9926,新海,195078,214663,188442,-9.12,3.52,841008,806250,4.31,,20220410
9931,欣高,113437,109026,103600,4.04,9.49,464425,443404,4.74,,20220410
9937,全國,1988118,2214857,1769828,-10.23,12.33,7968247,6810127,17.0,,20220410
1316,上曜,251232,156365,78632,60.67,219.5,602381,296586,103.1,,20220410
1436,華友聯,825,501,387958,64.67,-99.78,6052,807292,-99.25,,20220410
1438,三地開發,0,3,14,-100.0,-100.0,15,421,-96.43,,20220410
1439,雋揚,82965,32313,5984,156.75,1286.44,183617,28509,544.06,,20220410
1442,名軒,45463,113767,56129,-60.03,-19.0,239897,422204,-43.17,,20220410
1453,大將,38,53031,38,-99.92,0.0,126107,16096,683.46,,20220410
1456,怡華,71729,32237,58290,122.5,23.05,188965,602083,-68.61,,20220410
1472,三洋實業,68295,68661,51915,-0.53,31.55,265224,114999,130.63,,20220410
1805,寶徠,5383,147191,46952,-96.34,-88.53,203784,54368,274.82,,20220410
1808,潤隆,89827,245566,816258,-63.42,-88.99,697336,4142212,-83.16,,20220410
2442,新美齊,9441,10097,874108,-6.49,-98.91,40344,1093122,-96.3,,20220410
2501,國建,492995,335567,476802,46.91,3.39,1534315,3234615,-52.56,,20220410
2504,國產,1892267,1954415,2039703,-3.17,-7.22,6745702,7132893,-5.42,,20220410
2505,國揚,259414,1639056,1482218,-84.17,-82.49,2491341,3347599,-25.57,,20220410
2506,太設,62435,83663,141539,-25.37,-55.88,261310,1195607,-78.14,,20220410
2509,全坤建,15579,15522,94154,0.36,-83.45,64502,465316,-86.13,,20220410
2511,太子,1238954,1503650,954929,-17.6,29.74,5960676,4183722,42.47,,20220410
2515,中工,942486,1082665,1331837,-12.94,-29.23,4624417,5174534,-10.63,,20220410
2516,新建,610122,467185,728707,30.59,-16.27,2077735,2265523,-8.28,,20220410
2520,冠德,1691013,1718608,1369639,-1.6,23.46,6662102,6290304,5.91,,20220410
2524,京城,384119,270652,562885,41.92,-31.75,1369375,2027118,-32.44,,20220410
2527,宏璟,247081,165461,503674,49.32,-50.94,681283,2211994,-69.2,,20220410
2528,皇普,317618,560993,138013,-43.38,130.13,1136517,724723,56.82,,20220410
2530,華建,140359,228163,745,-38.48,18740.13,378915,2955,12722.84,,20220410
2534,宏盛,242901,532470,169642,-54.38,43.18,1489781,1057516,40.87,,20220410
2535,達欣工,1537012,1187369,1176113,29.44,30.68,5313993,4252211,24.97,,20220410
2536,宏普,14221,14228,25104,-0.04,-43.35,519788,198057,162.44,,20220410
2537,聯上發,150097,749595,114,-79.97,131564.03,1146250,3417,33445.5,,20220410
2538,基泰,30836,21876,15527,40.95,98.59,95865,95489,0.39,,20220410
2539,櫻花建,2562133,0,263,,974095.05,2564505,166361,1441.53,,20220410
2540,愛山林,478161,430308,428651,11.12,11.55,1597385,1633198,-2.19,,20220410
2542,興富發,803565,1974679,3850224,-59.3,-79.12,7833046,12513863,-37.4,,20220410
2543,皇昌,771186,773767,664031,-0.33,16.13,2669973,2181422,22.39,,20220410
2545,皇翔,723277,867918,1131071,-16.66,-36.05,2847817,2253051,26.39,,20220410
2546,根基,893885,978631,808580,-8.65,10.54,3087772,3453845,-10.59,,20220410
2547,日勝生,383801,390277,430805,-1.65,-10.91,1632992,1532338,6.56,,20220410
2548,華固,2054354,1016472,1110724,102.1,84.95,4889075,2261007,116.23,,20220410
2597,潤弘,1856484,2064011,1897598,-10.05,-2.16,6985192,6525024,7.05,,20220410
2923,鼎固-KY,23667,2779785,526548,-99.14,-95.5,6231168,1872459,232.77,,20220410
3052,夆典,164558,229171,311264,-28.19,-47.13,878186,1132292,-22.44,,20220410
3056,富華新,3054,4329,7981,-29.45,-61.73,22684,3576007,-99.36,,20220410
3266,昇陽,257885,1630377,60980,-84.18,322.9,1960679,265290,639.07,,20220410
3703,欣陸,2471889,4065207,2003938,-39.19,23.35,12494935,8356622,49.52,,20220410
5515,建國,373470,385735,418566,-3.17,-10.77,1450656,1610814,-9.94,,20220410
5519,隆大,562226,56457,1038694,895.84,-45.87,982950,1619114,-39.29,,20220410
5521,工信,381909,319498,235577,19.53,62.11,1269909,762321,66.58,,20220410
5522,遠雄,1795915,2015852,1609581,-10.91,11.57,8595371,5582616,53.96,,20220410
5525,順天,1072169,1741718,64202,-38.44,1569.99,3305963,201018,1544.61,,20220410
5531,鄉林,209885,107286,180591,95.63,16.22,524472,352516,48.77,,20220410
5533,皇鼎,1712386,1654069,373020,3.52,359.06,3726027,1074615,246.73,,20220410
5534,長虹,512140,626615,102563,-18.26,399.34,4115676,827700,397.24,,20220410
