StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
707556,25000,1,12250,0.49,0.49,0.49,0.49,-0.06,2023-12-05
707557,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707558,110000,6,202790,1.85,1.97,1.62,1.81,0.12,2023-12-05
707559,160000,3,64000,0.4,0.4,0.4,0.4,-0.08,2023-12-05
707560,65000,2,82550,1.27,1.27,1.27,1.27,-0.16,2023-12-05
707561,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707562,41000,4,33220,0.81,0.82,0.81,0.82,-0.01,2023-12-05
707563,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707564,68000,5,85680,1.26,1.26,1.26,1.26,-0.14,2023-12-05
707565,75000,6,67560,0.91,0.91,0.85,0.85,-0.11,2023-12-05
707566,76000,3,36660,0.48,0.49,0.48,0.49,-0.03,2023-12-05
707567,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707568,154000,13,294470,1.88,2.0,1.83,1.94,0.02,2023-12-05
707569,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707570,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707571,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707572,2000,1,4220,2.11,2.11,2.11,2.11,-0.19,2023-12-05
707573,101000,12,224860,2.21,2.34,2.18,2.2,-0.18,2023-12-05
707574,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707575,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707576,4000,1,9480,2.37,2.37,2.37,2.37,-0.03,2023-12-05
707577,40000,4,52100,1.33,1.33,1.29,1.29,-0.14,2023-12-05
707578,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707579,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707580,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707581,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707582,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707583,147000,18,132690,0.97,1.0,0.85,0.95,0.03,2023-12-05
707584,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707585,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707586,120000,3,87700,0.74,0.74,0.73,0.73,-0.07,2023-12-05
707587,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707588,166000,9,176890,1.08,1.08,1.05,1.06,-0.03,2023-12-05
707589,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707590,15000,2,13650,0.91,0.91,0.91,0.91,-0.02,2023-12-05
707591,84000,4,49100,0.6,0.6,0.58,0.58,-0.08,2023-12-05
707592,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707593,245000,9,231050,0.94,0.96,0.86,0.86,-0.1,2023-12-05
707594,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707595,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707596,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707597,146000,9,146760,1.08,1.1,0.83,0.83,-0.18,2023-12-05
707598,17000,3,13870,0.83,0.83,0.81,0.81,-0.07,2023-12-05
707599,27000,2,35660,1.32,1.33,1.32,1.33,-0.11,2023-12-05
707600,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707601,18000,2,39780,2.25,2.25,2.16,2.16,-0.25,2023-12-05
707602,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707603,15000,1,16950,1.13,1.13,1.13,1.13,-0.13,2023-12-05
707604,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707605,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707606,325000,11,228290,0.73,0.73,0.68,0.68,-0.12,2023-12-05
707607,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707608,22000,3,8360,0.38,0.38,0.38,0.38,0.03,2023-12-05
707609,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707610,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707611,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707612,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707613,248000,7,368680,1.53,1.53,1.46,1.46,-0.11,2023-12-05
707614,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707615,60000,3,54710,0.91,0.94,0.9,0.9,-0.04,2023-12-05
707616,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707617,693000,25,1279830,1.84,1.91,1.74,1.89,-0.1,2023-12-05
707618,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707619,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707620,21000,3,24350,1.13,1.19,1.13,1.15,-0.14,2023-12-05
707621,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707622,61000,6,107160,1.79,1.86,1.71,1.86,-0.05,2023-12-05
707623,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707624,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707625,10000,2,8450,0.87,0.87,0.82,0.82,-0.09,2023-12-05
707626,160000,6,139590,0.86,0.89,0.85,0.89,-0.12,2023-12-05
707627,322000,6,329370,1.04,1.04,1.0,1.0,-0.18,2023-12-05
707628,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707629,43000,3,27850,0.65,0.65,0.64,0.65,-0.04,2023-12-05
707630,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707631,11000,2,25830,2.33,2.43,2.33,2.43,0.05,2023-12-05
707632,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707633,39000,11,30820,0.83,0.83,0.76,0.79,-0.12,2023-12-05
707634,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707635,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707636,288000,15,861230,2.98,3.11,2.86,2.98,0.24,2023-12-05
707637,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707638,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707639,20000,1,7200,0.36,0.36,0.36,0.36,-0.03,2023-12-05
